axis,axis_name,go_term,go_id,column,support,prevalence,entropy_bits,loading,abs_loading,loading_sign,abs_rank
8,mode_08,Cellular Response to Heat Stress,,Cellular Response to Heat Stress,34,0.22666666666666666,0.7721551435804814,0.03175622886645805,0.03175622886645805,positive,200
8,mode_08,Prefoldin Mediated Transfer of Substrate to CCT TriC,,Prefoldin Mediated Transfer of Substrate to CCT TriC,8,0.05333333333333334,0.30039141736478187,-0.02512460697776786,0.02512460697776786,negative,283
8,mode_08,G Beta Gamma Signalling Through PLC Beta,,G Beta Gamma Signalling Through PLC Beta,2,0.013333333333333334,0.10215803640865039,0.0027088423306281225,0.0027088423306281225,positive,1226
8,mode_08,Transcriptional Regulation of White Adipocyte Differentiation,,Transcriptional Regulation of White Adipocyte Differentiation,22,0.14666666666666667,0.6014353864290773,-0.005731289093874753,0.005731289093874753,negative,896
8,mode_08,NFE2L2 Regulates Pentose Phosphate Pathway Genes,,NFE2L2 Regulates Pentose Phosphate Pathway Genes,15,0.1,0.4689955935892812,0.017504423008563898,0.017504423008563898,positive,428
8,mode_08,Interferon Gamma Signaling,,Interferon Gamma Signaling,18,0.12,0.5293608652873644,0.010116874996270746,0.010116874996270746,positive,666
8,mode_08,Sema4D Mediated Inhibition of Cell Attachment and Migration,,Sema4D Mediated Inhibition of Cell Attachment and Migration,5,0.03333333333333333,0.21084230031853213,-0.003485103552131889,0.003485103552131889,negative,1136
8,mode_08,Influenza Viral RNA Transcription and Replication,,Influenza Viral RNA Transcription and Replication,11,0.07333333333333333,0.37824164440536223,0.025060914022263125,0.025060914022263125,positive,285
8,mode_08,Class I MHC Mediated Antigen Processing & Presentation,,Class I MHC Mediated Antigen Processing & Presentation,21,0.14,0.584238811642856,-0.0011790366425710344,0.0011790366425710344,negative,1456
8,mode_08,Cellular Senescence,,Cellular Senescence,49,0.32666666666666666,0.9114844096987045,-0.02474576964193008,0.02474576964193008,negative,289
8,mode_08,Deubiquitination,,Deubiquitination,51,0.34,0.9248187049730301,0.025117045235003133,0.025117045235003133,positive,284
8,mode_08,Regulation of Expression of SLITs and ROBOs,,Regulation of Expression of SLITs and ROBOs,5,0.03333333333333333,0.21084230031853213,-0.01649634460222565,0.01649634460222565,negative,458
8,mode_08,COPI-mediated Anterograde Transport,,COPI-mediated Anterograde Transport,10,0.06666666666666667,0.35335933502142136,-0.04068401020292143,0.04068401020292143,negative,125
8,mode_08,Visual Phototransduction,,Visual Phototransduction,2,0.013333333333333334,0.10215803640865039,-0.003188889238491218,0.003188889238491218,negative,1169
8,mode_08,CASP8 Activity Is Inhibited,,CASP8 Activity Is Inhibited,2,0.013333333333333334,0.10215803640865039,0.002904096212049363,0.002904096212049363,positive,1201
8,mode_08,Signaling by FGFR3,,Signaling by FGFR3,27,0.18,0.6800770457282798,0.0007663099357252185,0.0007663099357252185,positive,1508
8,mode_08,Neuronal System,,Neuronal System,6,0.04,0.24229218908241482,-0.004082194995407215,0.004082194995407215,negative,1067
8,mode_08,Apical Junction,,Apical Junction,17,0.11333333333333333,0.5098891423431209,0.0008889159351859077,0.0008889159351859077,positive,1488
