case_id,case_category,source_family,feature_representation,samples,features,true_clusters,old_found_clusters,new_found_clusters,metric,old_value,new_value,delta,direction,metric_orientation
gauss_noisy_many,improved_gaussian,gaussian_blobs,median_binary,120,80,8,1,8,cluster_size_gini,0.0,0.0,0.0,tie,lower_better
gauss_noisy_many,improved_gaussian,gaussian_blobs,median_binary,120,80,8,1,8,noise_label_fraction,0.0,0.0,0.0,tie,lower_better
gauss_noisy_many,improved_gaussian,gaussian_blobs,median_binary,120,80,8,1,8,cluster_count_abs_error,7.0,0.0,-7.0,improved,lower_better
gauss_noisy_many,improved_gaussian,gaussian_blobs,median_binary,120,80,8,1,8,over_split,0.0,0.0,0.0,tie,lower_better
gauss_noisy_many,improved_gaussian,gaussian_blobs,median_binary,120,80,8,1,8,under_split,1.0,0.0,-1.0,improved,lower_better
gauss_null_small,gaussian_null,gaussian_blobs,median_binary,60,30,1,1,1,ari,1.0,1.0,0.0,tie,higher_better
gauss_null_small,gaussian_null,gaussian_blobs,median_binary,60,30,1,1,1,nmi,1.0,1.0,0.0,tie,higher_better
gauss_null_small,gaussian_null,gaussian_blobs,median_binary,60,30,1,1,1,ami,1.0,1.0,0.0,tie,higher_better
gauss_null_small,gaussian_null,gaussian_blobs,median_binary,60,30,1,1,1,purity,1.0,1.0,0.0,tie,higher_better
gauss_null_small,gaussian_null,gaussian_blobs,median_binary,60,30,1,1,1,homogeneity,1.0,1.0,0.0,tie,higher_better
gauss_null_small,gaussian_null,gaussian_blobs,median_binary,60,30,1,1,1,completeness,1.0,1.0,0.0,tie,higher_better
gauss_null_small,gaussian_null,gaussian_blobs,median_binary,60,30,1,1,1,v_measure,1.0,1.0,0.0,tie,higher_better
gauss_null_small,gaussian_null,gaussian_blobs,median_binary,60,30,1,1,1,fowlkes_mallows,1.0,1.0,0.0,tie,higher_better
gauss_null_small,gaussian_null,gaussian_blobs,median_binary,60,30,1,1,1,macro_recall,1.0,1.0,0.0,tie,higher_better
gauss_null_small,gaussian_null,gaussian_blobs,median_binary,60,30,1,1,1,macro_f1,1.0,1.0,0.0,tie,higher_better
gauss_null_small,gaussian_null,gaussian_blobs,median_binary,60,30,1,1,1,worst_cluster_recall,1.0,1.0,0.0,tie,higher_better
gauss_null_small,gaussian_null,gaussian_blobs,median_binary,60,30,1,1,1,n_singleton_clusters,0.0,0.0,0.0,tie,lower_better
gauss_null_small,gaussian_null,gaussian_blobs,median_binary,60,30,1,1,1,singleton_fraction,0.0,0.0,0.0,tie,lower_better
gauss_null_small,gaussian_null,gaussian_blobs,median_binary,60,30,1,1,1,median_cluster_size,60.0,60.0,0.0,descriptive_delta,descriptive
gauss_null_small,gaussian_null,gaussian_blobs,median_binary,60,30,1,1,1,largest_cluster_fraction,1.0,1.0,0.0,descriptive_delta,descriptive
gauss_null_small,gaussian_null,gaussian_blobs,median_binary,60,30,1,1,1,effective_cluster_count,1.0,1.0,0.0,descriptive_delta,descriptive
gauss_null_small,gaussian_null,gaussian_blobs,median_binary,60,30,1,1,1,cluster_size_entropy,-0.0,-0.0,0.0,descriptive_delta,descriptive
gauss_null_small,gaussian_null,gaussian_blobs,median_binary,60,30,1,1,1,cluster_size_gini,0.0,0.0,0.0,tie,lower_better
gauss_null_small,gaussian_null,gaussian_blobs,median_binary,60,30,1,1,1,noise_label_fraction,0.0,0.0,0.0,tie,lower_better
gauss_null_small,gaussian_null,gaussian_blobs,median_binary,60,30,1,1,1,cluster_count_abs_error,0.0,0.0,0.0,tie,lower_better
gauss_null_small,gaussian_null,gaussian_blobs,median_binary,60,30,1,1,1,over_split,0.0,0.0,0.0,tie,lower_better
gauss_null_small,gaussian_null,gaussian_blobs,median_binary,60,30,1,1,1,under_split,0.0,0.0,0.0,tie,lower_better
gauss_null_large,gaussian_null,gaussian_blobs,median_binary,200,80,1,1,1,ari,1.0,1.0,0.0,tie,higher_better
gauss_null_large,gaussian_null,gaussian_blobs,median_binary,200,80,1,1,1,nmi,1.0,1.0,0.0,tie,higher_better
gauss_null_large,gaussian_null,gaussian_blobs,median_binary,200,80,1,1,1,ami,1.0,1.0,0.0,tie,higher_better
gauss_null_large,gaussian_null,gaussian_blobs,median_binary,200,80,1,1,1,purity,1.0,1.0,0.0,tie,higher_better
gauss_null_large,gaussian_null,gaussian_blobs,median_binary,200,80,1,1,1,homogeneity,1.0,1.0,0.0,tie,higher_better
gauss_null_large,gaussian_null,gaussian_blobs,median_binary,200,80,1,1,1,completeness,1.0,1.0,0.0,tie,higher_better
gauss_null_large,gaussian_null,gaussian_blobs,median_binary,200,80,1,1,1,v_measure,1.0,1.0,0.0,tie,higher_better
gauss_null_large,gaussian_null,gaussian_blobs,median_binary,200,80,1,1,1,fowlkes_mallows,1.0,1.0,0.0,tie,higher_better
gauss_null_large,gaussian_null,gaussian_blobs,median_binary,200,80,1,1,1,macro_recall,1.0,1.0,0.0,tie,higher_better
gauss_null_large,gaussian_null,gaussian_blobs,median_binary,200,80,1,1,1,macro_f1,1.0,1.0,0.0,tie,higher_better
gauss_null_large,gaussian_null,gaussian_blobs,median_binary,200,80,1,1,1,worst_cluster_recall,1.0,1.0,0.0,tie,higher_better
gauss_null_large,gaussian_null,gaussian_blobs,median_binary,200,80,1,1,1,n_singleton_clusters,0.0,0.0,0.0,tie,lower_better
gauss_null_large,gaussian_null,gaussian_blobs,median_binary,200,80,1,1,1,singleton_fraction,0.0,0.0,0.0,tie,lower_better
gauss_null_large,gaussian_null,gaussian_blobs,median_binary,200,80,1,1,1,median_cluster_size,200.0,200.0,0.0,descriptive_delta,descriptive
gauss_null_large,gaussian_null,gaussian_blobs,median_binary,200,80,1,1,1,largest_cluster_fraction,1.0,1.0,0.0,descriptive_delta,descriptive
gauss_null_large,gaussian_null,gaussian_blobs,median_binary,200,80,1,1,1,effective_cluster_count,1.0,1.0,0.0,descriptive_delta,descriptive
gauss_null_large,gaussian_null,gaussian_blobs,median_binary,200,80,1,1,1,cluster_size_entropy,-0.0,-0.0,0.0,descriptive_delta,descriptive
gauss_null_large,gaussian_null,gaussian_blobs,median_binary,200,80,1,1,1,cluster_size_gini,0.0,0.0,0.0,tie,lower_better
gauss_null_large,gaussian_null,gaussian_blobs,median_binary,200,80,1,1,1,noise_label_fraction,0.0,0.0,0.0,tie,lower_better
gauss_null_large,gaussian_null,gaussian_blobs,median_binary,200,80,1,1,1,cluster_count_abs_error,0.0,0.0,0.0,tie,lower_better
gauss_null_large,gaussian_null,gaussian_blobs,median_binary,200,80,1,1,1,over_split,0.0,0.0,0.0,tie,lower_better
gauss_null_large,gaussian_null,gaussian_blobs,median_binary,200,80,1,1,1,under_split,0.0,0.0,0.0,tie,lower_better
dim_consolidated_4c_24f,gaussian_dimensionality_consolidated,dimensional_gaussian,median_binary,160,24,4,7,7,ari,0.58258082274491,0.5298028928480344,-0.052777929896875575,worse,higher_better
dim_consolidated_4c_24f,gaussian_dimensionality_consolidated,dimensional_gaussian,median_binary,160,24,4,7,7,nmi,0.6390847062217933,0.6053801842553829,-0.03370452196641038,worse,higher_better
dim_consolidated_4c_24f,gaussian_dimensionality_consolidated,dimensional_gaussian,median_binary,160,24,4,7,7,ami,0.6246682961789436,0.5901998494530925,-0.03446844672585114,worse,higher_better
dim_consolidated_4c_24f,gaussian_dimensionality_consolidated,dimensional_gaussian,median_binary,160,24,4,7,7,purity,0.875,0.8625,-0.012499999999999956,worse,higher_better
dim_consolidated_4c_24f,gaussian_dimensionality_consolidated,dimensional_gaussian,median_binary,160,24,4,7,7,homogeneity,0.7326222720627054,0.7105745665234544,-0.02204770553925095,worse,higher_better
dim_consolidated_4c_24f,gaussian_dimensionality_consolidated,dimensional_gaussian,median_binary,160,24,4,7,7,completeness,0.5667277299521299,0.5273156849698741,-0.03941204498225581,worse,higher_better
dim_consolidated_4c_24f,gaussian_dimensionality_consolidated,dimensional_gaussian,median_binary,160,24,4,7,7,v_measure,0.6390847062217933,0.6053801842553829,-0.03370452196641038,worse,higher_better
dim_consolidated_4c_24f,gaussian_dimensionality_consolidated,dimensional_gaussian,median_binary,160,24,4,7,7,fowlkes_mallows,0.6774069246026486,0.6352401989231468,-0.04216672567950186,worse,higher_better
dim_consolidated_4c_24f,gaussian_dimensionality_consolidated,dimensional_gaussian,median_binary,160,24,4,7,7,macro_recall,0.875,0.8624999999999999,-0.012500000000000067,worse,higher_better
dim_consolidated_4c_24f,gaussian_dimensionality_consolidated,dimensional_gaussian,median_binary,160,24,4,7,7,macro_f1,0.8739064230343301,0.8615410304879033,-0.012365392546426768,worse,higher_better
dim_consolidated_4c_24f,gaussian_dimensionality_consolidated,dimensional_gaussian,median_binary,160,24,4,7,7,worst_cluster_recall,0.75,0.75,0.0,tie,higher_better
dim_consolidated_4c_24f,gaussian_dimensionality_consolidated,dimensional_gaussian,median_binary,160,24,4,7,7,n_singleton_clusters,0.0,0.0,0.0,tie,lower_better
dim_consolidated_4c_24f,gaussian_dimensionality_consolidated,dimensional_gaussian,median_binary,160,24,4,7,7,singleton_fraction,0.0,0.0,0.0,tie,lower_better
dim_consolidated_4c_24f,gaussian_dimensionality_consolidated,dimensional_gaussian,median_binary,160,24,4,7,7,median_cluster_size,26.0,23.0,-3.0,descriptive_delta,descriptive
dim_consolidated_4c_24f,gaussian_dimensionality_consolidated,dimensional_gaussian,median_binary,160,24,4,7,7,largest_cluster_fraction,0.25,0.21875,-0.03125,descriptive_delta,descriptive
dim_consolidated_4c_24f,gaussian_dimensionality_consolidated,dimensional_gaussian,median_binary,160,24,4,7,7,effective_cluster_count,6.002015570461618,6.475821715744803,0.4738061452831852,descriptive_delta,descriptive
dim_consolidated_4c_24f,gaussian_dimensionality_consolidated,dimensional_gaussian,median_binary,160,24,4,7,7,cluster_size_entropy,1.7920953412270093,1.8680755054402616,0.07598016421325227,descriptive_delta,descriptive
dim_consolidated_4c_24f,gaussian_dimensionality_consolidated,dimensional_gaussian,median_binary,160,24,4,7,7,cluster_size_gini,0.2821428571428571,0.2125,-0.06964285714285709,improved,lower_better
dim_consolidated_4c_24f,gaussian_dimensionality_consolidated,dimensional_gaussian,median_binary,160,24,4,7,7,noise_label_fraction,0.0,0.0,0.0,tie,lower_better
dim_consolidated_4c_24f,gaussian_dimensionality_consolidated,dimensional_gaussian,median_binary,160,24,4,7,7,silhouette_score,0.0518997249133746,0.0689133633322769,0.017013638418902306,improved,higher_better
dim_consolidated_4c_24f,gaussian_dimensionality_consolidated,dimensional_gaussian,median_binary,160,24,4,7,7,davies_bouldin_index,2.6681986861031937,2.7906549082220815,0.12245622211888785,worse,lower_better
dim_consolidated_4c_24f,gaussian_dimensionality_consolidated,dimensional_gaussian,median_binary,160,24,4,7,7,calinski_harabasz_index,7.839305490838408,8.390685010543773,0.5513795197053657,improved,higher_better
dim_consolidated_4c_24f,gaussian_dimensionality_consolidated,dimensional_gaussian,median_binary,160,24,4,7,7,cluster_count_abs_error,3.0,3.0,0.0,tie,lower_better
dim_consolidated_4c_24f,gaussian_dimensionality_consolidated,dimensional_gaussian,median_binary,160,24,4,7,7,over_split,1.0,1.0,0.0,tie,lower_better
dim_consolidated_4c_24f,gaussian_dimensionality_consolidated,dimensional_gaussian,median_binary,160,24,4,7,7,under_split,0.0,0.0,0.0,tie,lower_better
dim_consolidated_4c_72f,gaussian_dimensionality_consolidated,dimensional_gaussian,median_binary,160,72,4,2,2,ari,-0.0054995580712264,-0.0083613817537643,-0.0028618236825379006,worse,higher_better
dim_consolidated_4c_72f,gaussian_dimensionality_consolidated,dimensional_gaussian,median_binary,160,72,4,2,2,nmi,0.0038445493520701,0.000916279206004,-0.0029282701460661004,worse,higher_better
dim_consolidated_4c_72f,gaussian_dimensionality_consolidated,dimensional_gaussian,median_binary,160,72,4,2,2,ami,-0.0053666916205402,-0.0083603068478296,-0.0029936152272894,worse,higher_better
dim_consolidated_4c_72f,gaussian_dimensionality_consolidated,dimensional_gaussian,median_binary,160,72,4,2,2,purity,0.28125,0.2625,-0.01874999999999999,worse,higher_better
dim_consolidated_4c_72f,gaussian_dimensionality_consolidated,dimensional_gaussian,median_binary,160,72,4,2,2,homogeneity,0.0028833036809132,0.0006846207802028,-0.0021986829007104003,worse,higher_better
dim_consolidated_4c_72f,gaussian_dimensionality_consolidated,dimensional_gaussian,median_binary,160,72,4,2,2,completeness,0.0057672574095105,0.0013848916555698,-0.0043823657539407,worse,higher_better
dim_consolidated_4c_72f,gaussian_dimensionality_consolidated,dimensional_gaussian,median_binary,160,72,4,2,2,v_measure,0.0038445493520701,0.000916279206004,-0.0029282701460661004,worse,higher_better
dim_consolidated_4c_72f,gaussian_dimensionality_consolidated,dimensional_gaussian,median_binary,160,72,4,2,2,fowlkes_mallows,0.34520093446,0.3458805535107585,0.0006796190507585287,improved,higher_better
dim_consolidated_4c_72f,gaussian_dimensionality_consolidated,dimensional_gaussian,median_binary,160,72,4,2,2,macro_recall,0.28125,0.2624999999999999,-0.0187500000000001,worse,higher_better
dim_consolidated_4c_72f,gaussian_dimensionality_consolidated,dimensional_gaussian,median_binary,160,72,4,2,2,macro_f1,0.1874782971039655,0.1748251748251748,-0.012653122278790702,worse,higher_better
dim_consolidated_4c_72f,gaussian_dimensionality_consolidated,dimensional_gaussian,median_binary,160,72,4,2,2,worst_cluster_recall,0.0,0.0,0.0,tie,higher_better
dim_consolidated_4c_72f,gaussian_dimensionality_consolidated,dimensional_gaussian,median_binary,160,72,4,2,2,n_singleton_clusters,0.0,0.0,0.0,tie,lower_better
dim_consolidated_4c_72f,gaussian_dimensionality_consolidated,dimensional_gaussian,median_binary,160,72,4,2,2,singleton_fraction,0.0,0.0,0.0,tie,lower_better
dim_consolidated_4c_72f,gaussian_dimensionality_consolidated,dimensional_gaussian,median_binary,160,72,4,2,2,median_cluster_size,80.0,80.0,0.0,descriptive_delta,descriptive
dim_consolidated_4c_72f,gaussian_dimensionality_consolidated,dimensional_gaussian,median_binary,160,72,4,2,2,largest_cluster_fraction,0.50625,0.5625,0.05625000000000002,descriptive_delta,descriptive
dim_consolidated_4c_72f,gaussian_dimensionality_consolidated,dimensional_gaussian,median_binary,160,72,4,2,2,effective_cluster_count,1.99984375203441,1.9843952490181156,-0.015448503016294302,descriptive_delta,descriptive
dim_consolidated_4c_72f,gaussian_dimensionality_consolidated,dimensional_gaussian,median_binary,160,72,4,2,2,cluster_size_entropy,0.693069053525313,0.6853142072764582,-0.0077548462488548076,descriptive_delta,descriptive
dim_consolidated_4c_72f,gaussian_dimensionality_consolidated,dimensional_gaussian,median_binary,160,72,4,2,2,cluster_size_gini,0.00625,0.0625,0.05625,worse,lower_better
dim_consolidated_4c_72f,gaussian_dimensionality_consolidated,dimensional_gaussian,median_binary,160,72,4,2,2,noise_label_fraction,0.0,0.0,0.0,tie,lower_better
dim_consolidated_4c_72f,gaussian_dimensionality_consolidated,dimensional_gaussian,median_binary,160,72,4,2,2,silhouette_score,0.0420446826210634,0.03726074476609,-0.0047839378549734,worse,higher_better
dim_consolidated_4c_72f,gaussian_dimensionality_consolidated,dimensional_gaussian,median_binary,160,72,4,2,2,davies_bouldin_index,4.38917191860029,4.6010496941274255,0.21187777552713527,worse,lower_better
dim_consolidated_4c_72f,gaussian_dimensionality_consolidated,dimensional_gaussian,median_binary,160,72,4,2,2,calinski_harabasz_index,8.189578653224482,7.3259515570934255,-0.8636270961310561,worse,higher_better
dim_consolidated_4c_72f,gaussian_dimensionality_consolidated,dimensional_gaussian,median_binary,160,72,4,2,2,cluster_count_abs_error,2.0,2.0,0.0,tie,lower_better
dim_consolidated_4c_72f,gaussian_dimensionality_consolidated,dimensional_gaussian,median_binary,160,72,4,2,2,over_split,0.0,0.0,0.0,tie,lower_better
dim_consolidated_4c_72f,gaussian_dimensionality_consolidated,dimensional_gaussian,median_binary,160,72,4,2,2,under_split,1.0,1.0,0.0,tie,lower_better
dim_consolidated_4c_272f,gaussian_dimensionality_consolidated,dimensional_gaussian,median_binary,160,272,4,1,60,ari,0.0,0.0153270173835093,0.0153270173835093,improved,higher_better
dim_consolidated_4c_272f,gaussian_dimensionality_consolidated,dimensional_gaussian,median_binary,160,272,4,1,60,nmi,0.0,0.2880090287998721,0.2880090287998721,improved,higher_better
dim_consolidated_4c_272f,gaussian_dimensionality_consolidated,dimensional_gaussian,median_binary,160,272,4,1,60,ami,0.0,0.0663048492931864,0.0663048492931864,improved,higher_better
dim_consolidated_4c_272f,gaussian_dimensionality_consolidated,dimensional_gaussian,median_binary,160,272,4,1,60,purity,0.25,0.675,0.42500000000000004,improved,higher_better
dim_consolidated_4c_272f,gaussian_dimensionality_consolidated,dimensional_gaussian,median_binary,160,272,4,1,60,homogeneity,0.0,0.554432207816771,0.554432207816771,improved,higher_better
dim_consolidated_4c_272f,gaussian_dimensionality_consolidated,dimensional_gaussian,median_binary,160,272,4,1,60,completeness,1.0,0.1945305887857118,-0.8054694112142882,worse,higher_better
dim_consolidated_4c_272f,gaussian_dimensionality_consolidated,dimensional_gaussian,median_binary,160,272,4,1,60,v_measure,0.0,0.2880090287998721,0.2880090287998721,improved,higher_better
dim_consolidated_4c_272f,gaussian_dimensionality_consolidated,dimensional_gaussian,median_binary,160,272,4,1,60,fowlkes_mallows,0.4952605565436486,0.0931134568156858,-0.4021470997279628,worse,higher_better
dim_consolidated_4c_272f,gaussian_dimensionality_consolidated,dimensional_gaussian,median_binary,160,272,4,1,60,macro_recall,0.25,0.675,0.42500000000000004,improved,higher_better
dim_consolidated_4c_272f,gaussian_dimensionality_consolidated,dimensional_gaussian,median_binary,160,272,4,1,60,macro_f1,0.1,0.6737086977048995,0.5737086977048995,improved,higher_better
dim_consolidated_4c_272f,gaussian_dimensionality_consolidated,dimensional_gaussian,median_binary,160,272,4,1,60,worst_cluster_recall,0.0,0.55,0.55,improved,higher_better
dim_consolidated_4c_272f,gaussian_dimensionality_consolidated,dimensional_gaussian,median_binary,160,272,4,1,60,n_singleton_clusters,0.0,17.0,17.0,worse,lower_better
dim_consolidated_4c_272f,gaussian_dimensionality_consolidated,dimensional_gaussian,median_binary,160,272,4,1,60,singleton_fraction,0.0,0.10625,0.10625,worse,lower_better
dim_consolidated_4c_272f,gaussian_dimensionality_consolidated,dimensional_gaussian,median_binary,160,272,4,1,60,median_cluster_size,160.0,3.0,-157.0,descriptive_delta,descriptive
dim_consolidated_4c_272f,gaussian_dimensionality_consolidated,dimensional_gaussian,median_binary,160,272,4,1,60,largest_cluster_fraction,1.0,0.05,-0.95,descriptive_delta,descriptive
dim_consolidated_4c_272f,gaussian_dimensionality_consolidated,dimensional_gaussian,median_binary,160,272,4,1,60,effective_cluster_count,1.0,51.99157408007263,50.99157408007263,descriptive_delta,descriptive
dim_consolidated_4c_272f,gaussian_dimensionality_consolidated,dimensional_gaussian,median_binary,160,272,4,1,60,cluster_size_entropy,-0.0,3.951081668530347,3.951081668530347,descriptive_delta,descriptive
dim_consolidated_4c_272f,gaussian_dimensionality_consolidated,dimensional_gaussian,median_binary,160,272,4,1,60,cluster_size_gini,0.0,0.2820833333333333,0.2820833333333333,worse,lower_better
dim_consolidated_4c_272f,gaussian_dimensionality_consolidated,dimensional_gaussian,median_binary,160,272,4,1,60,noise_label_fraction,0.0,0.0,0.0,tie,lower_better
dim_consolidated_4c_272f,gaussian_dimensionality_consolidated,dimensional_gaussian,median_binary,160,272,4,1,60,cluster_count_abs_error,3.0,56.0,53.0,worse,lower_better
dim_consolidated_4c_272f,gaussian_dimensionality_consolidated,dimensional_gaussian,median_binary,160,272,4,1,60,over_split,0.0,1.0,1.0,worse,lower_better
dim_consolidated_4c_272f,gaussian_dimensionality_consolidated,dimensional_gaussian,median_binary,160,272,4,1,60,under_split,1.0,0.0,-1.0,improved,lower_better
dim_diffuse_6c_36f,gaussian_dimensionality_diffuse,dimensional_gaussian,median_binary,180,36,6,7,7,ari,0.0330894700001353,0.0316432964697783,-0.0014461735303569964,worse,higher_better
dim_diffuse_6c_36f,gaussian_dimensionality_diffuse,dimensional_gaussian,median_binary,180,36,6,7,7,nmi,0.1208276694042735,0.1059248855356957,-0.014902783868577796,worse,higher_better
dim_diffuse_6c_36f,gaussian_dimensionality_diffuse,dimensional_gaussian,median_binary,180,36,6,7,7,ami,0.0730978216902855,0.0584608219093171,-0.014636999780968406,worse,higher_better
dim_diffuse_6c_36f,gaussian_dimensionality_diffuse,dimensional_gaussian,median_binary,180,36,6,7,7,purity,0.3,0.3,0.0,tie,higher_better
