diagnosis_schema_version,case_id,test_case,case_category,rooted_subtree_id,subtree_leaf_count,complement_leaf_count,smaller_side_leaf_count,smaller_side_fraction,support_count,method_count,support_fraction,is_unstable,supporting_methods,absent_methods,contrast_type,median_supporting_branch_length,min_supporting_branch_length,max_supporting_branch_length,subtree_leaf_preview,complement_leaf_preview
tree_topology_difference_diagnosis/v1,cont_lowrank_pggn_shrinkage,117,method_proof,9d0ad583c336250b,25,55,25,0.3125,2,7,0.2857142857142857,True,"centroid,median","average,complete,single,ward,weighted",nonmonotone_specific_subtree,1.17683306617e-07,1.17683306617e-07,1.17683306617e-07,"S55,S56,S57,S58,S59,S60,S61,S62,S63,S64,S65,S66,...(+13)","S0,S1,S10,S11,S12,S13,S14,S15,S16,S17,S18,S19,...(+43)"
tree_topology_difference_diagnosis/v1,cont_lowrank_pggn_shrinkage,117,method_proof,7036080b85e80a4a,55,25,25,0.3125,5,7,0.7142857142857143,True,"average,complete,single,ward,weighted","centroid,median",stable_core_subtree_missing_in_nonmonotone,5.4791423026e-09,5.4791423026e-09,5.4791423026e-09,"S0,S1,S10,S11,S12,S13,S14,S15,S16,S17,S18,S19,...(+43)","S55,S56,S57,S58,S59,S60,S61,S62,S63,S64,S65,S66,...(+13)"
tree_topology_difference_diagnosis/v1,cont_lowrank_pggn_shrinkage,117,method_proof,2bfa3fce24d6214c,25,55,25,0.3125,5,7,0.7142857142857143,True,"average,complete,single,ward,weighted","centroid,median",stable_core_subtree_missing_in_nonmonotone,3.59054462087e-09,3.59054462087e-09,3.59054462087e-09,"S0,S1,S10,S11,S12,S13,S14,S15,S16,S17,S18,S19,...(+13)","S25,S26,S27,S28,S29,S30,S31,S32,S33,S34,S35,S36,...(+43)"
tree_topology_difference_diagnosis/v1,cont_lowrank_pggn_shrinkage,117,method_proof,0f43d1d94e36b295,56,24,24,0.3,2,7,0.2857142857142857,True,"centroid,median","average,complete,single,ward,weighted",nonmonotone_specific_subtree,1.01255720934e-07,1.01255720934e-07,1.01255720934e-07,"S24,S25,S26,S27,S28,S29,S30,S31,S32,S33,S34,S35,...(+44)","S0,S1,S10,S11,S12,S13,S14,S15,S16,S17,S18,S19,...(+12)"
tree_topology_difference_diagnosis/v1,cont_lowrank_pggn_shrinkage,117,method_proof,35692522701d7b93,24,56,24,0.3,2,7,0.2857142857142857,True,"centroid,median","average,complete,single,ward,weighted",nonmonotone_specific_subtree,1.45777693476e-07,1.45777693476e-07,1.45777693476e-07,"S56,S57,S58,S59,S60,S61,S62,S63,S64,S65,S66,S67,...(+12)","S0,S1,S10,S11,S12,S13,S14,S15,S16,S17,S18,S19,...(+44)"
tree_topology_difference_diagnosis/v1,cont_lowrank_pggn_shrinkage,117,method_proof,a75dd90d9904cc84,56,24,24,0.3,5,7,0.7142857142857143,True,"average,complete,single,ward,weighted","centroid,median",stable_core_subtree_missing_in_nonmonotone,4.76110923087e-09,4.76110923087e-09,4.76110923087e-09,"S0,S1,S10,S11,S12,S13,S14,S15,S16,S17,S18,S19,...(+44)","S56,S57,S58,S59,S60,S61,S62,S63,S64,S65,S66,S67,...(+12)"
tree_topology_difference_diagnosis/v1,cont_lowrank_pggn_shrinkage,117,method_proof,361445c7787959f4,24,56,24,0.3,5,7,0.7142857142857143,True,"average,complete,single,ward,weighted","centroid,median",stable_core_subtree_missing_in_nonmonotone,3.26187383417e-09,3.26187383417e-09,3.26187383417e-09,"S0,S1,S10,S11,S12,S13,S14,S15,S16,S17,S18,S19,...(+12)","S24,S25,S26,S27,S28,S29,S30,S31,S32,S33,S34,S35,...(+44)"
tree_topology_difference_diagnosis/v1,cont_lowrank_pggn_shrinkage,117,method_proof,cdd97d035af24a97,57,23,23,0.2875,2,7,0.2857142857142857,True,"centroid,median","average,complete,single,ward,weighted",nonmonotone_specific_subtree,3.15113703783e-07,3.15113703783e-07,3.15113703783e-07,"S23,S24,S25,S26,S27,S28,S29,S30,S31,S32,S33,S34,...(+45)","S0,S1,S10,S11,S12,S13,S14,S15,S16,S17,S18,S19,...(+11)"
tree_topology_difference_diagnosis/v1,cont_lowrank_pggn_shrinkage,117,method_proof,01aeafee7eab5f99,23,57,23,0.2875,2,7,0.2857142857142857,True,"centroid,median","average,complete,single,ward,weighted",nonmonotone_specific_subtree,3.833144006e-08,3.833144006e-08,3.833144006e-08,"S57,S58,S59,S60,S61,S62,S63,S64,S65,S66,S67,S68,...(+11)","S0,S1,S10,S11,S12,S13,S14,S15,S16,S17,S18,S19,...(+45)"
tree_topology_difference_diagnosis/v1,cont_lowrank_pggn_shrinkage,117,method_proof,888fbbb45c1ff355,57,23,23,0.2875,5,7,0.7142857142857143,True,"average,complete,single,ward,weighted","centroid,median",stable_core_subtree_missing_in_nonmonotone,3.34966576191e-09,3.34966576191e-09,3.34966576191e-09,"S0,S1,S10,S11,S12,S13,S14,S15,S16,S17,S18,S19,...(+45)","S57,S58,S59,S60,S61,S62,S63,S64,S65,S66,S67,S68,...(+11)"
tree_topology_difference_diagnosis/v1,cont_lowrank_pggn_shrinkage,117,method_proof,feb44fd168be29d1,23,57,23,0.2875,5,7,0.7142857142857143,True,"average,complete,single,ward,weighted","centroid,median",stable_core_subtree_missing_in_nonmonotone,3.69088821359e-09,3.69088821359e-09,3.69088821359e-09,"S0,S1,S10,S11,S12,S13,S14,S15,S16,S17,S18,S19,...(+11)","S23,S24,S25,S26,S27,S28,S29,S30,S31,S32,S33,S34,...(+45)"
tree_topology_difference_diagnosis/v1,cont_lowrank_pggn_shrinkage,117,method_proof,05d9e2d285e2d94c,58,22,22,0.275,2,7,0.2857142857142857,True,"centroid,median","average,complete,single,ward,weighted",nonmonotone_specific_subtree,1.71343661202e-07,1.71343661202e-07,1.71343661202e-07,"S22,S23,S24,S25,S26,S27,S28,S29,S30,S31,S32,S33,...(+46)","S0,S1,S10,S11,S12,S13,S14,S15,S16,S17,S18,S19,...(+10)"
tree_topology_difference_diagnosis/v1,cont_lowrank_pggn_shrinkage,117,method_proof,1f38f4550659fb9a,22,58,22,0.275,2,7,0.2857142857142857,True,"centroid,median","average,complete,single,ward,weighted",nonmonotone_specific_subtree,2.93460942872e-08,2.93460942872e-08,2.93460942872e-08,"S58,S59,S60,S61,S62,S63,S64,S65,S66,S67,S68,S69,...(+10)","S0,S1,S10,S11,S12,S13,S14,S15,S16,S17,S18,S19,...(+46)"
tree_topology_difference_diagnosis/v1,cont_lowrank_pggn_shrinkage,117,method_proof,260481efb6dc57db,58,22,22,0.275,5,7,0.7142857142857143,True,"average,complete,single,ward,weighted","centroid,median",stable_core_subtree_missing_in_nonmonotone,2.37810833083e-09,2.37810833083e-09,2.37810833083e-09,"S0,S1,S10,S11,S12,S13,S14,S15,S16,S17,S18,S19,...(+46)","S58,S59,S60,S61,S62,S63,S64,S65,S66,S67,S68,S69,...(+10)"
tree_topology_difference_diagnosis/v1,cont_lowrank_pggn_shrinkage,117,method_proof,59e3a685dae94c50,22,58,22,0.275,5,7,0.7142857142857143,True,"average,complete,single,ward,weighted","centroid,median",stable_core_subtree_missing_in_nonmonotone,1.78605122774e-09,1.78605122774e-09,1.78605122774e-09,"S0,S1,S10,S11,S12,S13,S14,S15,S16,S17,S18,S19,...(+10)","S22,S23,S24,S25,S26,S27,S28,S29,S30,S31,S32,S33,...(+46)"
tree_topology_difference_diagnosis/v1,cont_lowrank_pggn_shrinkage,117,method_proof,03df848bae983c33,59,21,21,0.2625,2,7,0.2857142857142857,True,"centroid,median","average,complete,single,ward,weighted",nonmonotone_specific_subtree,1.48518074922e-07,1.48518074922e-07,1.48518074922e-07,"S21,S22,S23,S24,S25,S26,S27,S28,S29,S30,S31,S32,...(+47)","S0,S1,S10,S11,S12,S13,S14,S15,S16,S17,S18,S19,...(+9)"
tree_topology_difference_diagnosis/v1,cont_lowrank_pggn_shrinkage,117,method_proof,55866a418d9c0a15,21,59,21,0.2625,2,7,0.2857142857142857,True,"centroid,median","average,complete,single,ward,weighted",nonmonotone_specific_subtree,6.32036639013e-09,6.32036639013e-09,6.32036639013e-09,"S59,S60,S61,S62,S63,S64,S65,S66,S67,S68,S69,S70,...(+9)","S0,S1,S10,S11,S12,S13,S14,S15,S16,S17,S18,S19,...(+47)"
tree_topology_difference_diagnosis/v1,cont_lowrank_pggn_shrinkage,117,method_proof,e0a6691e4388b76d,59,21,21,0.2625,5,7,0.7142857142857143,True,"average,complete,single,ward,weighted","centroid,median",stable_core_subtree_missing_in_nonmonotone,1.12671848437e-09,1.12671848437e-09,1.12671848437e-09,"S0,S1,S10,S11,S12,S13,S14,S15,S16,S17,S18,S19,...(+47)","S59,S60,S61,S62,S63,S64,S65,S66,S67,S68,S69,S70,...(+9)"
tree_topology_difference_diagnosis/v1,cont_lowrank_pggn_shrinkage,117,method_proof,70a13129c878ef6e,21,59,21,0.2625,5,7,0.7142857142857143,True,"average,complete,single,ward,weighted","centroid,median",stable_core_subtree_missing_in_nonmonotone,1.47569561027e-09,1.47569561027e-09,1.47569561027e-09,"S0,S1,S10,S11,S12,S13,S14,S15,S16,S17,S18,S19,...(+9)","S21,S22,S23,S24,S25,S26,S27,S28,S29,S30,S31,S32,...(+47)"
tree_topology_difference_diagnosis/v1,cont_lowrank_pggn_shrinkage,117,method_proof,b0a22ac679e99723,60,20,20,0.25,2,7,0.2857142857142857,True,"centroid,median","average,complete,single,ward,weighted",nonmonotone_specific_subtree,1.19149682182e-06,1.19149682182e-06,1.19149682182e-06,"S20,S21,S22,S23,S24,S25,S26,S27,S28,S29,S30,S31,...(+48)","S0,S1,S10,S11,S12,S13,S14,S15,S16,S17,S18,S19,...(+8)"
tree_topology_difference_diagnosis/v1,cont_lowrank_pggn_shrinkage,117,method_proof,05ffd7c7f6e02699,20,60,20,0.25,2,7,0.2857142857142857,True,"centroid,median","average,complete,single,ward,weighted",nonmonotone_specific_subtree,2.21624340481e-10,2.21624340481e-10,2.21624340481e-10,"S60,S61,S62,S63,S64,S65,S66,S67,S68,S69,S70,S71,...(+8)","S0,S1,S10,S11,S12,S13,S14,S15,S16,S17,S18,S19,...(+48)"
tree_topology_difference_diagnosis/v1,cont_lowrank_pggn_shrinkage,117,method_proof,d0271cae5eb1e064,60,20,20,0.25,5,7,0.7142857142857143,True,"average,complete,single,ward,weighted","centroid,median",stable_core_subtree_missing_in_nonmonotone,4.88010600408e-11,4.88010600408e-11,4.88010600408e-11,"S0,S1,S10,S11,S12,S13,S14,S15,S16,S17,S18,S19,...(+48)","S60,S61,S62,S63,S64,S65,S66,S67,S68,S69,S70,S71,...(+8)"
tree_topology_difference_diagnosis/v1,cont_lowrank_pggn_shrinkage,117,method_proof,d92e9c01e841e1ad,20,60,20,0.25,5,7,0.7142857142857143,True,"average,complete,single,ward,weighted","centroid,median",stable_core_subtree_missing_in_nonmonotone,9.83760343034e-11,9.83760343034e-11,9.83760343034e-11,"S0,S1,S10,S11,S12,S13,S14,S15,S16,S17,S18,S19,...(+8)","S20,S21,S22,S23,S24,S25,S26,S27,S28,S29,S30,S31,...(+48)"
tree_topology_difference_diagnosis/v1,cont_lowrank_pggn_shrinkage,117,method_proof,d56395a8ee52a856,61,19,19,0.2375,2,7,0.2857142857142857,True,"centroid,median","average,complete,single,ward,weighted",nonmonotone_specific_subtree,1.71725363231e-05,1.71725363231e-05,1.71725363231e-05,"S19,S20,S21,S22,S23,S24,S25,S26,S27,S28,S29,S30,...(+49)","S0,S1,S10,S11,S12,S13,S14,S15,S16,S17,S18,S2,...(+7)"
tree_topology_difference_diagnosis/v1,cont_lowrank_pggn_shrinkage,117,method_proof,85fd76e85ec243b3,19,61,19,0.2375,2,7,0.2857142857142857,True,"centroid,median","average,complete,single,ward,weighted",nonmonotone_specific_subtree,1.82397735538e-09,1.82397735538e-09,1.82397735538e-09,"S61,S62,S63,S64,S65,S66,S67,S68,S69,S70,S71,S72,...(+7)","S0,S1,S10,S11,S12,S13,S14,S15,S16,S17,S18,S19,...(+49)"
tree_topology_difference_diagnosis/v1,cont_lowrank_pggn_shrinkage,117,method_proof,eeb42c8e1d03ca01,61,19,19,0.2375,5,7,0.7142857142857143,True,"average,complete,single,ward,weighted","centroid,median",stable_core_subtree_missing_in_nonmonotone,3.02312448011e-10,3.02312448011e-10,3.02312448011e-10,"S0,S1,S10,S11,S12,S13,S14,S15,S16,S17,S18,S19,...(+49)","S61,S62,S63,S64,S65,S66,S67,S68,S69,S70,S71,S72,...(+7)"
tree_topology_difference_diagnosis/v1,cont_lowrank_pggn_shrinkage,117,method_proof,1eefdc75e661a272,19,61,19,0.2375,5,7,0.7142857142857143,True,"average,complete,single,ward,weighted","centroid,median",stable_core_subtree_missing_in_nonmonotone,1.20393308223e-07,1.20393308223e-07,1.20393308223e-07,"S0,S1,S10,S11,S12,S13,S14,S15,S16,S17,S18,S2,...(+7)","S19,S20,S21,S22,S23,S24,S25,S26,S27,S28,S29,S30,...(+49)"
tree_topology_difference_diagnosis/v1,cont_lowrank_pggn_shrinkage,117,method_proof,7819cf2bb980ae03,62,18,18,0.225,2,7,0.2857142857142857,True,"centroid,median","average,complete,single,ward,weighted",nonmonotone_specific_subtree,0.000387932158233,0.000387932158233,0.000387932158233,"S18,S19,S20,S21,S22,S23,S24,S25,S26,S27,S28,S29,...(+50)","S0,S1,S10,S11,S12,S13,S14,S15,S16,S17,S2,S3,...(+6)"
tree_topology_difference_diagnosis/v1,cont_lowrank_pggn_shrinkage,117,method_proof,f58fcd3736ecdf22,18,62,18,0.225,2,7,0.2857142857142857,True,"centroid,median","average,complete,single,ward,weighted",nonmonotone_specific_subtree,3.53169542028e-08,3.53169542028e-08,3.53169542028e-08,"S62,S63,S64,S65,S66,S67,S68,S69,S70,S71,S72,S73,...(+6)","S0,S1,S10,S11,S12,S13,S14,S15,S16,S17,S18,S19,...(+50)"
tree_topology_difference_diagnosis/v1,cont_lowrank_pggn_shrinkage,117,method_proof,865b6812dfd0d14d,62,18,18,0.225,5,7,0.7142857142857143,True,"average,complete,single,ward,weighted","centroid,median",stable_core_subtree_missing_in_nonmonotone,2.0036335733e-09,2.0036335733e-09,2.0036335733e-09,"S0,S1,S10,S11,S12,S13,S14,S15,S16,S17,S18,S19,...(+50)","S62,S63,S64,S65,S66,S67,S68,S69,S70,S71,S72,S73,...(+6)"
tree_topology_difference_diagnosis/v1,cont_lowrank_pggn_shrinkage,117,method_proof,b30007fac9e3f319,18,62,18,0.225,5,7,0.7142857142857143,True,"average,complete,single,ward,weighted","centroid,median",stable_core_subtree_missing_in_nonmonotone,0.000452806490858,0.000452806490858,0.000452806490858,"S0,S1,S10,S11,S12,S13,S14,S15,S16,S17,S2,S3,...(+6)","S18,S19,S20,S21,S22,S23,S24,S25,S26,S27,S28,S29,...(+50)"
tree_topology_difference_diagnosis/v1,cont_lowrank_pggn_shrinkage,117,method_proof,53687bb74fc2f1be,63,17,17,0.2125,2,7,0.2857142857142857,True,"centroid,median","average,complete,single,ward,weighted",nonmonotone_specific_subtree,4.75488822945e-05,4.75488822945e-05,4.75488822945e-05,"S17,S18,S19,S20,S21,S22,S23,S24,S25,S26,S27,S28,...(+51)","S0,S1,S10,S11,S12,S13,S14,S15,S16,S2,S3,S4,...(+5)"
tree_topology_difference_diagnosis/v1,cont_lowrank_pggn_shrinkage,117,method_proof,58144b5f49d4f79d,17,63,17,0.2125,2,7,0.2857142857142857,True,"centroid,median","average,complete,single,ward,weighted",nonmonotone_specific_subtree,6.83365482286e-09,6.83365482286e-09,6.83365482286e-09,"S63,S64,S65,S66,S67,S68,S69,S70,S71,S72,S73,S74,...(+5)","S0,S1,S10,S11,S12,S13,S14,S15,S16,S17,S18,S19,...(+51)"
tree_topology_difference_diagnosis/v1,cont_lowrank_pggn_shrinkage,117,method_proof,a9e395a130b12540,63,17,17,0.2125,5,7,0.7142857142857143,True,"average,complete,single,ward,weighted","centroid,median",stable_core_subtree_missing_in_nonmonotone,3.7142664082e-10,3.7142664082e-10,3.7142664082e-10,"S0,S1,S10,S11,S12,S13,S14,S15,S16,S17,S18,S19,...(+51)","S63,S64,S65,S66,S67,S68,S69,S70,S71,S72,S73,S74,...(+5)"
tree_topology_difference_diagnosis/v1,cont_lowrank_pggn_shrinkage,117,method_proof,c5b79c567805566c,17,63,17,0.2125,5,7,0.7142857142857143,True,"average,complete,single,ward,weighted","centroid,median",stable_core_subtree_missing_in_nonmonotone,3.80161037841e-06,3.80161037841e-06,3.80161037841e-06,"S0,S1,S10,S11,S12,S13,S14,S15,S16,S2,S3,S4,...(+5)","S17,S18,S19,S20,S21,S22,S23,S24,S25,S26,S27,S28,...(+51)"
tree_topology_difference_diagnosis/v1,cont_lowrank_pggn_shrinkage,117,method_proof,14f6ca5e28e04bcf,64,16,16,0.2,2,7,0.2857142857142857,True,"centroid,median","average,complete,single,ward,weighted",nonmonotone_specific_subtree,6.88768462636e-08,6.88768462636e-08,6.88768462636e-08,"S16,S17,S18,S19,S20,S21,S22,S23,S24,S25,S26,S27,...(+52)","S0,S1,S10,S11,S12,S13,S14,S15,S2,S3,S4,S5,...(+4)"
tree_topology_difference_diagnosis/v1,cont_lowrank_pggn_shrinkage,117,method_proof,476772bc1aa1e0bd,16,64,16,0.2,2,7,0.2857142857142857,True,"centroid,median","average,complete,single,ward,weighted",nonmonotone_specific_subtree,4.23356830636e-09,4.23356830636e-09,4.23356830636e-09,"S64,S65,S66,S67,S68,S69,S70,S71,S72,S73,S74,S75,...(+4)","S0,S1,S10,S11,S12,S13,S14,S15,S16,S17,S18,S19,...(+52)"
tree_topology_difference_diagnosis/v1,cont_lowrank_pggn_shrinkage,117,method_proof,80779fb74709df0c,64,16,16,0.2,5,7,0.7142857142857143,True,"average,complete,single,ward,weighted","centroid,median",stable_core_subtree_missing_in_nonmonotone,3.8562065743e-10,3.8562065743e-10,3.8562065743e-10,"S0,S1,S10,S11,S12,S13,S14,S15,S16,S17,S18,S19,...(+52)","S64,S65,S66,S67,S68,S69,S70,S71,S72,S73,S74,S75,...(+4)"
tree_topology_difference_diagnosis/v1,cont_lowrank_pggn_shrinkage,117,method_proof,76c3b4f6d01bd77b,16,64,16,0.2,5,7,0.7142857142857143,True,"average,complete,single,ward,weighted","centroid,median",stable_core_subtree_missing_in_nonmonotone,6.19362071421e-10,6.19362071421e-10,6.19362071421e-10,"S0,S1,S10,S11,S12,S13,S14,S15,S2,S3,S4,S5,...(+4)","S16,S17,S18,S19,S20,S21,S22,S23,S24,S25,S26,S27,...(+52)"
tree_topology_difference_diagnosis/v1,cont_lowrank_pggn_shrinkage,117,method_proof,c545ad968a677a64,65,15,15,0.1875,2,7,0.2857142857142857,True,"centroid,median","average,complete,single,ward,weighted",nonmonotone_specific_subtree,3.40382198046e-08,3.40382198046e-08,3.40382198046e-08,"S15,S16,S17,S18,S19,S20,S21,S22,S23,S24,S25,S26,...(+53)","S0,S1,S10,S11,S12,S13,S14,S2,S3,S4,S5,S6,...(+3)"
tree_topology_difference_diagnosis/v1,cont_lowrank_pggn_shrinkage,117,method_proof,b4b23a52eb312945,15,65,15,0.1875,2,7,0.2857142857142857,True,"centroid,median","average,complete,single,ward,weighted",nonmonotone_specific_subtree,7.26534769205e-08,7.26534769205e-08,7.26534769205e-08,"S65,S66,S67,S68,S69,S70,S71,S72,S73,S74,S75,S76,...(+3)","S0,S1,S10,S11,S12,S13,S14,S15,S16,S17,S18,S19,...(+53)"
tree_topology_difference_diagnosis/v1,cont_lowrank_pggn_shrinkage,117,method_proof,0c0f527357940e70,65,15,15,0.1875,5,7,0.7142857142857143,True,"average,complete,single,ward,weighted","centroid,median",stable_core_subtree_missing_in_nonmonotone,2.40119723439e-09,2.40119723439e-09,2.40119723439e-09,"S0,S1,S10,S11,S12,S13,S14,S15,S16,S17,S18,S19,...(+53)","S65,S66,S67,S68,S69,S70,S71,S72,S73,S74,S75,S76,...(+3)"
tree_topology_difference_diagnosis/v1,cont_lowrank_pggn_shrinkage,117,method_proof,02d5b96f391d1611,15,65,15,0.1875,5,7,0.7142857142857143,True,"average,complete,single,ward,weighted","centroid,median",stable_core_subtree_missing_in_nonmonotone,5.95371405036e-10,5.95371405036e-10,5.95371405036e-10,"S0,S1,S10,S11,S12,S13,S14,S2,S3,S4,S5,S6,...(+3)","S15,S16,S17,S18,S19,S20,S21,S22,S23,S24,S25,S26,...(+53)"
tree_topology_difference_diagnosis/v1,cont_lowrank_pggn_shrinkage,117,method_proof,07a1dfab6db20422,66,14,14,0.175,2,7,0.2857142857142857,True,"centroid,median","average,complete,single,ward,weighted",nonmonotone_specific_subtree,6.51881516504e-09,6.51881516504e-09,6.51881516504e-09,"S14,S15,S16,S17,S18,S19,S20,S21,S22,S23,S24,S25,...(+54)","S0,S1,S10,S11,S12,S13,S2,S3,S4,S5,S6,S7,...(+2)"
tree_topology_difference_diagnosis/v1,cont_lowrank_pggn_shrinkage,117,method_proof,3ffa0cf8b12f3474,14,66,14,0.175,2,7,0.2857142857142857,True,"centroid,median","average,complete,single,ward,weighted",nonmonotone_specific_subtree,4.49615307938e-08,4.49615307938e-08,4.49615307938e-08,"S66,S67,S68,S69,S70,S71,S72,S73,S74,S75,S76,S77,...(+2)","S0,S1,S10,S11,S12,S13,S14,S15,S16,S17,S18,S19,...(+54)"
tree_topology_difference_diagnosis/v1,cont_lowrank_pggn_shrinkage,117,method_proof,7bb31320f5b23218,66,14,14,0.175,5,7,0.7142857142857143,True,"average,complete,single,ward,weighted","centroid,median",stable_core_subtree_missing_in_nonmonotone,1.38264074926e-09,1.38264074926e-09,1.38264074926e-09,"S0,S1,S10,S11,S12,S13,S14,S15,S16,S17,S18,S19,...(+54)","S66,S67,S68,S69,S70,S71,S72,S73,S74,S75,S76,S77,...(+2)"
tree_topology_difference_diagnosis/v1,cont_lowrank_pggn_shrinkage,117,method_proof,162936f8cffe6a70,14,66,14,0.175,5,7,0.7142857142857143,True,"average,complete,single,ward,weighted","centroid,median",stable_core_subtree_missing_in_nonmonotone,1.05520455535e-10,1.05520455535e-10,1.05520455535e-10,"S0,S1,S10,S11,S12,S13,S2,S3,S4,S5,S6,S7,...(+2)","S14,S15,S16,S17,S18,S19,S20,S21,S22,S23,S24,S25,...(+54)"
tree_topology_difference_diagnosis/v1,cont_lowrank_pggn_shrinkage,117,method_proof,bb40b4fb81ce2f1f,67,13,13,0.1625,2,7,0.2857142857142857,True,"centroid,median","average,complete,single,ward,weighted",nonmonotone_specific_subtree,1.92503588464e-10,1.92503588464e-10,1.92503588464e-10,"S13,S14,S15,S16,S17,S18,S19,S20,S21,S22,S23,S24,...(+55)","S0,S1,S10,S11,S12,S2,S3,S4,S5,S6,S7,S8,...(+1)"
tree_topology_difference_diagnosis/v1,cont_lowrank_pggn_shrinkage,117,method_proof,b297a5fb1cb887c7,13,67,13,0.1625,2,7,0.2857142857142857,True,"centroid,median","average,complete,single,ward,weighted",nonmonotone_specific_subtree,4.98649714064e-08,4.98649714064e-08,4.98649714064e-08,"S67,S68,S69,S70,S71,S72,S73,S74,S75,S76,S77,S78,...(+1)","S0,S1,S10,S11,S12,S13,S14,S15,S16,S17,S18,S19,...(+55)"
tree_topology_difference_diagnosis/v1,cont_lowrank_pggn_shrinkage,117,method_proof,b498a01113cd0bdd,67,13,13,0.1625,5,7,0.7142857142857143,True,"average,complete,single,ward,weighted","centroid,median",stable_core_subtree_missing_in_nonmonotone,1.76511788874e-09,1.76511788874e-09,1.76511788874e-09,"S0,S1,S10,S11,S12,S13,S14,S15,S16,S17,S18,S19,...(+55)","S67,S68,S69,S70,S71,S72,S73,S74,S75,S76,S77,S78,...(+1)"
tree_topology_difference_diagnosis/v1,cont_lowrank_pggn_shrinkage,117,method_proof,427456475a6908f2,13,67,13,0.1625,5,7,0.7142857142857143,True,"average,complete,single,ward,weighted","centroid,median",stable_core_subtree_missing_in_nonmonotone,2.48628259082e-11,2.48628259082e-11,2.48628259082e-11,"S0,S1,S10,S11,S12,S2,S3,S4,S5,S6,S7,S8,...(+1)","S13,S14,S15,S16,S17,S18,S19,S20,S21,S22,S23,S24,...(+55)"
